TAX_ID,Lat,Lon,CensusTract,CensusTract,CensusTract,NonResAssets_CombinedCode,CODEAB_CombinedCode,Entity2,Entity_Category,ENTITY,Expr1,Latitude,Longitude,Latit,Longi
31150003500000020640000000,43.05375213,-76.09920448,36.02,36.02,36.02,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.10
31150003500000020650000000,43.05385129,-76.09899909,36.02,36.02,36.02,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.10
31150003500000020660000000,43.05394315,-76.09875478,36.02,36.02,36.02,43309,,Painting,Auto Commercial,PAINTING,1,43,-76,43.05,-76.10
31150003500000020670000000,43.05394976,-76.09844491,36.02,36.02,36.02,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.10
31150003500000020670000000,43.05395675,-76.09829957,36.02,36.02,36.02,45912,,Ethnic Foods,Food Commercial,ETHNIC FOODS,1,43,-76,43.05,-76.10
31150003500000020670000000,43.05394976,-76.09844491,36.02,36.02,36.02,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.10
31150003500000020670000000,43.05395675,-76.09829957,36.02,36.02,36.02,45912,,Ethnic Foods,Food Commercial,ETHNIC FOODS,1,43,-76,43.05,-76.10
31150003600000010010010000,43.04951605,-76.11918694,35,35,35,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.12
31150003600000010010010000,43.049338,-76.11946188,35,35,35,45912,,Ethnic Foods,Food Commercial,ETHNIC FOODS,1,43,-76,43.05,-76.12
31150003600000010010010000,43.04933928,-76.11933484,35,35,35,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.12
31150003600000010010010000,43.04951605,-76.11918694,35,35,35,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.05,-76.12
31150003600000010010010000,43.049338,-76.11946188,35,35,35,45912,,Ethnic Foods,Food Commercial,ETHNIC FOODS,1,43,-76,43.05,-76.12
31150003600000010010010000,43.04933928,-76.11933484,35,35,35,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.05,-76.12
31150003600000010020000000,43.04953476,-76.11894251,35,35,35,43600,,Car Wash,Auto Commercial,CAR WASH,1,43,-76,43.05,-76.12
31150003600000010030010000,43.04975336,-76.11844614,35,35,35,46501,,Professional Bldg (Medical),Health and Wellness,PROFESSIONAL BLDG (MEDICAL),1,43,-76,43.05,-76.12
31150003600000010070000000,43.04982669,-76.11803401,35,35,35,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.12
31150003600000010080000000,43.05003946,-76.11618536,35,35,35,44900,,Warehouse,Storage Commercial,WAREHOUSE,1,43,-76,43.05,-76.12
31150003600000010080000000,43.05032729,-76.11672394,35,35,35,71000,,Manufacturing,Manufacturing,MANUFACTURING,1,43,-76,43.05,-76.12
31150003600000010110000000,43.05069248,-76.11536868,35,35,35,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.12
31150003600000010110000000,43.05056081,-76.11585284,35,35,35,43309,,Painting,Auto Commercial,PAINTING,1,43,-76,43.05,-76.12
31150003600000010110000000,43.05069248,-76.11536868,35,35,35,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.12
31150003600000010110000000,43.05056081,-76.11585284,35,35,35,43309,,Painting,Auto Commercial,PAINTING,1,43,-76,43.05,-76.12
31150003600000020010000000,43.0509456,-76.11425597,36.01,36.01,36.01,45303,,Auto Parts,Auto Commercial,AUTO PARTS,1,43,-76,43.05,-76.11
31150003600000020020000000,43.05119703,-76.11380181,36.01,36.01,36.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.05,-76.11
31150003600000020030000000,43.05147428,-76.11280156,36.01,36.01,36.01,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05195953,-76.11161644,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05185147,-76.11140292,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05171789,-76.11216391,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05195953,-76.11161644,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05185147,-76.11140292,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030010000000,43.05171789,-76.11216391,36.01,36.01,36.01,46400,,Office Bldg,Office Space,OFFICE BLDG,1,43,-76,43.05,-76.11
31150003600000030030000000,43.05235064,-76.11083006,36.01,36.01,36.01,43301,,Body Shop,Auto Commercial,BODY SHOP,1,43,-76,43.05,-76.11
31150003600000030040000000,43.05244972,-76.11059871,36.01,36.01,36.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.11
31150003600000030040000000,43.05244972,-76.11059871,36.01,36.01,36.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.11
31150003600000030040000000,43.05244972,-76.11059871,36.01,36.01,36.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.11
31150003600000030040000000,43.05244972,-76.11059871,36.01,36.01,36.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.05,-76.11
31150003600000030060000000,43.05257713,-76.11011328,36.01,36.01,36.01,45507,,Motorcycles,Retail Commercial,MOTORCYCLES,1,43,-76,43.05,-76.11
31150003700000220300000000,43.04167122,-76.11922682,,,,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150003700000220300000000,43.04185891,-76.11924487,,,,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.12
31150003700000220300000000,43.04167122,-76.11922682,,,,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150003700000220300000000,43.04185891,-76.11924487,,,,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.12
31150003700000220310020000,43.04200339,-76.11925536,,,,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.12
31150003700000220310020000,43.04195661,-76.1192502,,,,66222,,Community Police Center,Community Safety,COMMUNITY POLICE CENTER,1,43,-76,43.04,-76.12
31150003700000220310020000,43.04200339,-76.11925536,,,,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.12
31150003700000220310020000,43.04195661,-76.1192502,,,,66222,,Community Police Center,Community Safety,COMMUNITY POLICE CENTER,1,43,-76,43.04,-76.12
31150003700000220320000000,43.04218423,-76.1192236,35,35,35,46502,,Dentist Office,Health and Wellness,DENTIST OFFICE,1,43,-76,43.04,-76.12
31150003700000220320000000,43.04219337,-76.1190991,35,35,35,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150003700000220430000000,43.04336844,-76.11990845,35,35,35,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04100348,-76.11914359,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04104286,-76.11916816,45,45,45,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04105957,-76.11900428,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04100348,-76.11914359,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04104286,-76.11916816,45,45,45,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.04,-76.12
31150004500000010280000000,43.04105957,-76.11900428,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04139751,-76.11919612,45,45,45,42307,,Coffee,Food Commercial,COFFEE,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04130932,-76.11918556,45,45,45,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04122524,-76.11917688,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04139751,-76.11919612,45,45,45,42307,,Coffee,Food Commercial,COFFEE,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04130932,-76.11918556,45,45,45,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04122524,-76.11917688,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04139751,-76.11919612,45,45,45,42307,,Coffee,Food Commercial,COFFEE,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04130932,-76.11918556,45,45,45,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.04,-76.12
31150004500000010290000000,43.04122524,-76.11917688,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004500000150290000000,43.03829963,-76.11889507,45,45,45,46101,,Credit Union,Banks and Lending,CREDIT UNION,1,43,-76,43.04,-76.12
31150004600000060040000000,43.04154328,-76.1200233,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060040000000,43.04179142,-76.12003743,45,45,45,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.12
31150004600000060040000000,43.04154328,-76.1200233,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060040000000,43.04179142,-76.12003743,45,45,45,48500,,"Small, Multi-Use Bldg",Mixed Use,"SMALL, MULTI-USE BLDG",1,43,-76,43.04,-76.12
31150004600000060050000000,43.04178305,-76.11981662,45,45,45,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04164057,-76.11952919,45,45,45,42306,,Deli,Food Commercial,DELI,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04160727,-76.11952429,45,45,45,62009,,Spiritual Center,Religious,SPIRITUAL CENTER,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04167112,-76.11953094,45,45,45,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04164057,-76.11952919,45,45,45,42306,,Deli,Food Commercial,DELI,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04160727,-76.11952429,45,45,45,62009,,Spiritual Center,Religious,SPIRITUAL CENTER,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04167112,-76.11953094,45,45,45,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04164057,-76.11952919,45,45,45,42306,,Deli,Food Commercial,DELI,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04160727,-76.11952429,45,45,45,62009,,Spiritual Center,Religious,SPIRITUAL CENTER,1,43,-76,43.04,-76.12
31150004600000060060000000,43.04167112,-76.11953094,45,45,45,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04115942,-76.11949438,45,45,45,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04107481,-76.11949042,45,45,45,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04132699,-76.11948094,45,45,45,51200,,Movie Theatre,Entertainment,MOVIE THEATRE,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04115942,-76.11949438,45,45,45,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04107481,-76.11949042,45,45,45,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04132699,-76.11948094,45,45,45,51200,,Movie Theatre,Entertainment,MOVIE THEATRE,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04115942,-76.11949438,45,45,45,42100,,Restaurant,Food Commercial,RESTAURANT,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04107481,-76.11949042,45,45,45,42200,,Diner,Food Commercial,DINER,1,43,-76,43.04,-76.12
31150004600000060070000000,43.04132699,-76.11948094,45,45,45,51200,,Movie Theatre,Entertainment,MOVIE THEATRE,1,43,-76,43.04,-76.12
31150004600000060080000000,43.04124415,-76.11949726,45,45,45,51200,,Movie Theatre,Entertainment,MOVIE THEATRE,1,43,-76,43.04,-76.12
31150004600000060090000000,43.04080205,-76.11962188,45,45,45,42301,,Pizza,Food Commercial,PIZZA,1,43,-76,43.04,-76.12
31150004600000060100000000,43.04053448,-76.11944773,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04040626,-76.119476,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04038446,-76.11941761,45,45,45,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04041983,-76.1194186,45,45,45,42300,,Take Out Food,Food Commercial,TAKE OUT FOOD,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04044523,-76.11947456,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04040626,-76.119476,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04038446,-76.11941761,45,45,45,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04041983,-76.1194186,45,45,45,42300,,Take Out Food,Food Commercial,TAKE OUT FOOD,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04044523,-76.11947456,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04040626,-76.119476,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04038446,-76.11941761,45,45,45,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04041983,-76.1194186,45,45,45,42300,,Take Out Food,Food Commercial,TAKE OUT FOOD,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04044523,-76.11947456,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04040626,-76.119476,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04038446,-76.11941761,45,45,45,45907,,Laundromat,Convenience Commercial,LAUNDROMAT,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04041983,-76.1194186,45,45,45,42300,,Take Out Food,Food Commercial,TAKE OUT FOOD,1,43,-76,43.04,-76.12
31150004600000060110000000,43.04044523,-76.11947456,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060120000000,43.04031438,-76.11943099,45,45,45,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150004600000060140000000,43.04068743,-76.11983732,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000060140000000,43.04068743,-76.11983732,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000060140000000,43.04068743,-76.11983732,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000060140000000,43.04068743,-76.11983732,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04022196,-76.11974783,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015866,-76.11969089,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015243,-76.11998282,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04022196,-76.11974783,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015866,-76.11969089,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015243,-76.11998282,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04022196,-76.11974783,45,45,45,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015866,-76.11969089,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004600000070110000000,43.04015243,-76.11998282,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004600000070120000000,43.03993749,-76.11986538,45,45,45,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.04,-76.12
31150004600000080080000000,43.03923496,-76.11986708,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000080160000000,43.03867267,-76.11976587,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000090070000000,43.03769384,-76.11930849,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000090110000000,43.03701943,-76.1191501,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004600000090110000000,43.03695169,-76.11922586,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004600000090110000000,43.03701943,-76.1191501,45,45,45,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.04,-76.12
31150004600000090110000000,43.03695169,-76.11922586,45,45,45,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.04,-76.12
31150004600000090120000000,43.03696045,-76.11939506,45,45,45,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.04,-76.12
31150004600000090130000000,43.03694054,-76.11958956,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004600000090140000000,43.03693967,-76.11976385,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150004700000060120000000,43.0458151,-76.11996367,35,35,35,46502,,Dentist Office,Health and Wellness,DENTIST OFFICE,1,43,-76,43.05,-76.12
31150004700000070050000000,43.0452252,-76.12001424,35,35,35,41802,,Community Residence,Residential,COMMUNITY RESIDENCE,1,43,-76,43.05,-76.12
31150004700000080190000000,43.04210921,-76.11965556,35,35,35,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.04,-76.12
31150005200000070030000000,43.03660404,-76.1195745,45,45,45,41806,,Rooming House/ Sro,Affordable Housing,ROOMING HOUSE/ SRO,1,43,-76,43.04,-76.12
31150005200000070040000000,43.03653589,-76.11922031,45,45,45,63200,,Benevolent Org,Religious,BENEVOLENT ORG,1,43,-76,43.04,-76.12
31150006800000010020000000,43.00050378,-76.14347665,61.03,61.03,61.03,46101,,Credit Union,Banks and Lending,CREDIT UNION,1,43,-76,43.00,-76.14
31150006800000010030000000,43.00022277,-76.14308267,61.03,61.03,61.03,41807,,Rest Home (Non-Medical),Affordable Housing,REST HOME (NON-MEDICAL),1,43,-76,43.00,-76.14
31150007100000010160000000,43.0067627,-76.14323232,61.01,61.01,61.01,48200,,Apts In Multi Use Bldg,Mixed Use,APTS IN MULTI USE BLDG,1,43,-76,43.01,-76.14
31150007100000030240000000,43.0059747,-76.14299066,61.01,61.01,61.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.01,-76.14
31150007100000030270000000,43.00642752,-76.14298576,61.01,61.01,61.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.01,-76.14
31150007100000100130000000,43.00435001,-76.14285489,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000100130000000,43.00440034,-76.14286508,61.01,61.01,61.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.00,-76.14
31150007100000100130000000,43.00435001,-76.14285489,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000100130000000,43.00440034,-76.14286508,61.01,61.01,61.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.00,-76.14
31150007100000100150000000,43.00464971,-76.14290689,61.01,61.01,61.01,42600,,Fast Food,Food Commercial,FAST FOOD,1,43,-76,43.00,-76.14
31150007100000110150000000,43.00260144,-76.1426866,61.01,61.01,61.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.00,-76.14
31150007100000170180000000,43.0013433,-76.14258868,61.01,61.01,61.01,83100,,Telephone Facility,Infrastructure,TELEPHONE FACILITY,1,43,-76,43.00,-76.14
31150007100000170190000000,43.00150544,-76.14261984,61.01,61.01,61.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.00,-76.14
31150007100000170200000000,43.0016123,-76.14261998,61.01,61.01,61.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.00,-76.14
31150007100000180180000000,43.00185676,-76.14264874,61.01,61.01,61.01,47200,,"Animal Shelter, Vet",Health and Wellness,"ANIMAL SHELTER, VET",1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00195105,-76.14266523,61.01,61.01,61.01,42500,,Bar,Alcohol Commercial,BAR,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180190000000,43.00203684,-76.14267598,61.01,61.01,61.01,62012,,Storefront  Church,Religious,STOREFRONT  CHURCH,1,43,-76,43.00,-76.14
31150007100000180200000000,43.00216524,-76.14267844,61.01,61.01,61.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.00,-76.14
31150007100000180200000000,43.00224748,-76.14268597,61.01,61.01,61.01,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.00,-76.14
31150007100000180200000000,43.00216524,-76.14267844,61.01,61.01,61.01,48400,,Small Single-Use Bldg,Mixed Use,SMALL SINGLE-USE BLDG,1,43,-76,43.00,-76.14
31150007100000180200000000,43.00224748,-76.14268597,61.01,61.01,61.01,45901,,Convenience Store,Convenience Commercial,CONVENIENCE STORE,1,43,-76,43.00,-76.14
31150007100000180210000000,43.00240009,-76.14269938,61.01,61.01,61.01,48401,,Vacant Bldg,Vacant Building,VACANT BLDG,1,43,-76,43.00,-76.14
31150007100000190150000000,43.00192802,-76.14300075,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000190150000000,43.00192802,-76.14300075,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000190150000000,43.00192802,-76.14300075,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000190150000000,43.00192802,-76.14300075,61.01,61.01,61.01,45900,,Small Retail Store,Retail Commercial,SMALL RETAIL STORE,1,43,-76,43.00,-76.14
31150007100000190160000000,43.00177322,-76.14292983,61.01,61.01,61.01,42200,,Diner,Food Commercial,DINER,1,43,-76,43.00,-76.14
