objectid,ntm_stop_id,ntm_feed_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
80315,80315,66,1113,HisHutSE,Hillside St & Huntley St,,43.077401,-76.142151,
83725,83725,66,10653,AlmMadSE,Almond St & Madison St,,43.045314,-76.14215,
82615,82615,66,11144,AlmCedSE,Almond St & Cedar St,,43.046147,-76.142149,
80538,80538,66,1464,SsaBaaSE,S.Salina St & Ballantyne Rd,S SALINA ST & BALLANTYNE RD,43.010678,-76.142129,
80242,80242,66,6730,AlmEwsSE,Almond St & E.Washington St,,43.049414,-76.142119,
82648,82648,66,6013,GarGlsNE,Garfield Ave & Glass Ter,,43.028421,-76.142114,
85528,85528,66,15508,AlmEfaSE,Almond St & E Fayette St,,43.048492,-76.142096,
83409,83409,66,11469,AlmWatSE,Almond St & E Water St,,43.05031,-76.142093,
85058,85058,66,1985,BrrEtfSW,Brewerton Rd & E.Taft Rd,,43.122534,-76.142057,
80317,80317,66,1443,SsaBleNW,S.Salina St & Belle Ave,S SALINA ST & BELLE AVE,43.011609,-76.142041,
83525,83525,66,6261,CotHagNX,Court St & Harding St,,43.08082,-76.142022,
85028,85028,66,2143,EgeAlmNE,E.Genesee St & Almond St,,43.047436,-76.141999,
83616,83616,66,6729,EwsAlmNE,E.Washington St & Almond St,,43.049513,-76.141983,
81223,81223,66,1436,SsaBenSE,S.Salina St & Bennington Dr,,43.01186,-76.141967,
80406,80406,66,5229,BrrEtfSE,Brewerton Rd & E.Taft Rd,,43.122659,-76.141934,
85764,85764,66,6006,GarGarSE,Garfield Pl & Garfield Ave,,43.027526,-76.141931,
83873,83873,66,1418,SsaHalNW,S.Salina St & Hall Ave,,43.012585,-76.141904,
81685,81685,66,1482,SsaWroNW,S.Salina St & W.Roswell Ave,S SALINA ST & ELTON AVE,42.97838,-76.141895,
80319,80319,66,1116,HutHisNE,Huntley St & Hillside St,,43.077517,-76.141891,
84979,84979,66,11331,GarEliNW,Garfield AVe & Elizabeth St,,43.026872,-76.141882,
82873,82873,66,5995,GarEzhNW,Garfield Ave & Elizabeth St,,43.026872,-76.14187,
80773,80773,66,1400,WmtSsaSW,W.Matson Ave & S.Salina St,,43.013372,-76.141854,
83874,83874,66,1481,SsaEroNE,S.Salina St & E.Roswell Ave,S SALINA ST & E ROSWELL AVE,42.978326,-76.141845,
82212,82212,66,9229,CttCinSW,Chestnut St & Catherine St,,43.13583,-76.141827,
82663,82663,66,10731,ColGarSW,Colvin St & Garfield Ave,,43.026066,-76.141797,
84490,84490,66,1376,SsaWneNW,S.Salina St & W.Newell St,S SALINA ST & W NEWELL ST,43.018126,-76.141797,
82874,82874,66,5994,GarEzhSE,Garfield Ave & Elizabeth St,,43.02672,-76.141784,
81397,81397,66,1382,SsaWneNE,S.Salina St & W.Newell St,S SALINA ST & E NEWELL ST,43.018153,-76.14176,
85510,85510,66,1783,EcoGarSW,E.Colvin St & Garfield Ave,,43.026084,-76.14176,
84735,84735,66,1397,SsaWmtNW,S.Salina St & W.Matson Ave,S SALINA ST & W MATSON AVE,43.013489,-76.141755,
82990,82990,66,17634,ParHigSW,Park St & Highland St,,43.062986,-76.141741,
80772,80772,66,1402,SsaEmaSE,S.Salina St & E.Matson Ave,S SALINA ST & E MATSON AVE,43.013319,-76.141718,
81144,81144,66,8397,GrdHigSE,Grant Blvd & Highland St,,43.072145,-76.141714,
81642,81642,66,9366,MatWriN2,Malden Rd & Wright Ave,MALDEN RD & BREMAN AVE,43.104492,-76.141702,
81033,81033,66,11298,LodWilSW,Lodi St & E Willow St,,43.056988,-76.141614,
83690,83690,66,1472,SsaWeaNW,S.Salina St & Wendell Ave,S SALINA ST & WENDELL AVE,42.976992,-76.141589,
84113,84113,66,8598,EcoGarNE,E Colvin St & Garfield Ave,,43.026156,-76.141587,
82768,82768,66,3779,TooAptLM,Toomey Abbott Apts,,43.038555,-76.141568,
83440,83440,66,9390,EmyMchNE,E Molloy Rd & Mitchell Ave,,43.098001,-76.141514,
80120,80120,66,17377,SkyAptLM,Skyline Apartments,,43.05594,-76.141505,
83692,83692,66,1471,SsaRocSE,S.Salina St & Rockwell Rd,S SALINA ST & ROCKWELL RD,42.976822,-76.141503,
84489,84489,66,1377,SsaWplNW,S.Salina St & W.Pleasant Ave,S SALINA ST & W PLEASANT AVE,43.017311,-76.141453,
80539,80539,66,1461,SsaDutNW,S.Salina St & Dutton Ave,S SALINA ST & MARY LN,42.975551,-76.141443,
84738,84738,66,1394,SsaEosSE,S.Salina St & E.Ostrander Ave,S SALINA ST & E OSTRANDER AVE,43.014196,-76.141408,
84818,84818,66,1396,SsaWosNW,S.Salina St & W.Ostrander Ave,S SALINA ST & W OSTRANDER AVE,43.014366,-76.141371,
80641,80641,66,11199,LodWilNE,Lodi St & E Willow St,,43.056907,-76.141367,
85505,85505,66,14905,ParHihNE,Park St & Highland St,,43.06304,-76.141358,
80145,80145,66,6259,CotMahSW,Court St & Maplehurst Ave,,43.081106,-76.141355,
83468,83468,66,1453,SsaHudSE,S.Salina St & Hudson Ave,S SALINA ST & HUDSON AVE,42.975014,-76.14132,
80314,80314,66,1446,SsaEdwNW,S.Salina St & Edward Pky,S SALINA ST & EDWARD PKWY,42.973805,-76.141236,
81395,81395,66,1388,SsaWctSW,S.Salina St & W.Calthrop Ave,S SALINA ST & W CALTHROP AVE,43.016156,-76.141208,
83061,83061,66,6258,CotMphNX,Court St & Maplehurst Ave,,43.081276,-76.141182,
84520,84520,66,6361,GrdGnlNE,Grant Blvd & Greenland Dr,,43.072207,-76.141109,
82906,82906,66,3695,ValPlzLM,Valley Plaza,S SALINA ST & PARKING LOT,43.008636,-76.141071,
84822,84822,66,1395,SsaWlnEX,S.Salina St & W.Lynhurst Ave,S SALINA ST & W LYNHURST AVE,43.015225,-76.141061,
85020,85020,66,9374,MatWriS2,Malden Rd & Wright Ave,,43.104429,-76.141047,
84103,84103,66,1431,SsaKehSE,S.Salina St & Kenneth Ave,S SALINA ST & KENNETH AVE,42.97265,-76.141016,
81083,81083,66,9466,GrenHils,Green Hills Plaza,,42.983356,-76.140987,
82298,82298,66,10850,GreHilLM,Green Hills Plaza,,42.983356,-76.140987,
81922,81922,66,10373,MaiLawNW,S Main St & Lawrence Ave,,43.123903,-76.140906,
84075,84075,66,9662,R11C37,Route 11 & County Highway 37,,43.242575,-76.140896,
80268,80268,66,3640,EOL410S,S. Salina & E. Conklin Ave.,E CONKLIN AVE & S SALINA ST,42.971854,-76.140844,
85991,85991,66,10317,MaiLawSE,S Main St & Lawrence Ave,,43.123903,-76.14082,
82390,82390,66,9641,R11R37SE,Route 11 & County Highway 37,,43.242244,-76.140798,
85512,85512,66,17391,HenVabSE,Henry St & Van Buren St,,43.037417,-76.140706,
81603,81603,66,438,JamLodNW,James St & Lodi St,,43.05628,-76.140591,
80150,80150,66,6256,CotDarSW,Court St & Darlington Rd,,43.081544,-76.140564,
84986,84986,66,11486,WadHilSE,Wadsworth St & Hillside St,,43.078599,-76.140519,
80535,80535,66,14776,JmsLodSW,James St & Lodi St,,43.056253,-76.140517,
82982,82982,66,11299,LodJamSW,Lodi St & James St,,43.056387,-76.140492,
79671,79671,66,11752,SarHarSE,Sarah Loguen Rd & Harrison St,SARAH LOGUEN & HARRISON ST,43.044221,-76.140486,
80973,80973,66,10121,SarLogNE,Sarah Loguen Bus Shelter,SARAH LOGUEN & E ADAMS ST,43.043039,-76.140451,
84437,84437,66,10094,EraHenNE,E Raynor Ave & Henry St,,43.035823,-76.1404,
80151,80151,66,6255,CotDarNX,Court St & Darlington Rd,,43.081714,-76.140391,
81554,81554,66,7302,EglOttSW,E.Glen Ave & Otto St,E GLEN AVE & OTTO ST,43.005511,-76.140373,
81555,81555,66,7304,EglSevNE,E.Glen Ave & Stevens Ave,E GLEN AVE & STEVENS AVE,43.005565,-76.140349,
85027,85027,66,2145,EgeForSW,E.Genesee St & Forman Ave,,43.046933,-76.140297,
85911,85911,66,7895,CvlCrtLM,Centerville Court Apts.,,43.129955,-76.140279,
84305,84305,66,10138,HarSarNX,Harrison St & Sarah Loguen Rd,,43.044373,-76.140276,
85910,85910,66,7899,EwsBrrNE,E.Washington St & Brewerton Rd,,43.237354,-76.140273,
85399,85399,66,18011,BesRioLM,Bessie Riordan Senior Apartments,,43.098385,-76.140254,
81604,81604,66,435,LodJamNE,Lodi St & James St,,43.056306,-76.140233,
85820,85820,66,11095,SenSenNE,E Seneca Tpke & Seneca Dr,,43.000498,-76.140171,
82059,82059,66,18021,EgeForNW,E Genesee St & Forman Ave,E GENESEE ST & FORMAN AVE,43.04739,-76.140111,
83977,83977,66,11182,WatForSW,E Water St & Forman Ave,,43.050317,-76.140057,
80243,80243,66,6732,EwsForSW,E.Washington St & Forman Ave,,43.049422,-76.140046,
80369,80369,66,7901,EwsBrrSE,E.Washington St & Brewerton Rd,E WASHINGTON ST & BREWERTON RD,43.237183,-76.140001,
82559,82559,66,7246,FilChuSW,Fillmore Ave & Churchill Ave,FILLMORE AVE & CHURCHILL AVE,43.009862,-76.139984,
84127,84127,66,323,ForEfaNW,Forman Ave & E.Fayette St,,43.048714,-76.139948,
80245,80245,66,6735,ForEwsNW,Forman Ave & E.Washington St,,43.049538,-76.139947,
85026,85026,66,2147,EgeForNE,E.Genesee St & Forman Ave,,43.0473,-76.139914,
80244,80244,66,6734,ForEwsSE,Forman Ave & E.Washington St,,43.049314,-76.139898,
82545,82545,66,11709,ForWatSE,Forman Ave & E Water St,,43.050236,-76.139884,
82642,82642,66,16267,RegTowLM,Regency Tower Apts,,43.055518,-76.139815,
81464,81464,66,327,EfaForNE,E.Fayette St & Forman Ave,,43.048562,-76.139801,
84780,84780,66,9354,EmyGnsSW,E Molloy Rd & Gordon Ave,,43.098026,-76.139724,
80532,80532,66,1681,VabStaSW,VanBuren St & Stadium Pl,,43.037613,-76.139719,
83612,83612,66,8305,HutWawSW,Huntley St & Wadsworth St,,43.077488,-76.139607,
79685,79685,66,13287,MolGorNE,E Molloy Rd & Gordon Ave,,43.098089,-76.139439,
82069,82069,66,11300,LodWaySW,Lodi St & Wayne St,,43.055795,-76.139431,
80755,80755,66,1665,ChuBeSW,Bernardine Apts,,43.008617,-76.139406,
80246,80246,66,6737,EbeForNX,Erie Blvd E & Forman Ave,,43.050773,-76.139365,
84564,84564,66,5442,HarEbbSW,Harrison St &Elizabeth Blackwell St,,43.044238,-76.139363,
81016,81016,66,8581,HutWawNE,Huntley St & Wadsworth St,,43.077882,-76.139286,
85019,85019,66,9375,MatWriS3,Malden Rd & Wright Ave,,43.104526,-76.139244,
81887,81887,66,7803,BdnAptLM,Bernardine Apts,UNNAMED STREET & CHURCHILL AVE,43.008733,-76.139221,
80642,80642,66,11198,LodWayNE,Lodi St & Wayne St,,43.055724,-76.139197,
83435,83435,66,11805,R11 W4,Route 11,,42.946386,-76.139159,
84517,84517,66,6368,GrdWawSW,Grant Blvd & Wadsworth St,,43.072277,-76.139146,
81645,81645,66,9365,MatWriN3,Malden Rd & Wright Ave,MALDEN RD & BREMAN AVE,43.104607,-76.139145,
83871,83871,66,1675,EraStuNE,E.Raynor Ave & Stadium Pl,,43.035867,-76.139105,
84565,84565,66,5441,HarEbbNE,Harrison St &Elizabeth Blackwell St,,43.044282,-76.139079,
80585,80585,66,10318,MaiMelSE,S Main St & Melrose Dr,,43.125092,-76.139002,
84521,84521,66,6367,GrdWawNE,Grant Blvd & Wadsworth St,,43.072322,-76.138924,
79899,79899,66,10372,MaiMelNW,S Main St & Melrose Dr,,43.125253,-76.138866,
82807,82807,66,7266,EglSprSW,E.Glen Ave & Springbrook Ave,E GLEN AVE & SPRINGBROOK AVE,43.005582,-76.138844,
79761,79761,66,5619,BrrOraNW,Brewerton Rd & Orangeport Rd,,43.229033,-76.138814,
82808,82808,66,7260,SprEglNW,Springbrook Ave & E.Glen Ave,SPRINGBROOK AVE & E GLEN AVE,43.005707,-76.13877,
79763,79763,66,5615,BrrMirSE,Brewerton Rd & Miller Rd,,43.229105,-76.138764,
82544,82544,66,4906,EseMlnNE,E.Seneca Tpke & Monticello Dr N,E SENECA TPKE & MONTICELLO DR N,43.000372,-76.138581,
84002,84002,66,443,JamHigNE,James St & Highland St,,43.05729,-76.138553,
82989,82989,66,17637,ParMerSX,Park St & Merz Ave,,43.063163,-76.138531,
85366,85366,66,9230,CttHlnSW,Chestnut St & Helen St,,43.13597,-76.138515,
85761,85761,66,16273,RosTowLM,Shopper - Ross Towers,,43.055338,-76.138494,
84007,84007,66,446,JamHigSX,James St & Highland St,,43.057272,-76.138454,
84649,84649,66,7993,VabIrvSW,VanBuren St & Irving Ave,,43.037639,-76.138436,
85504,85504,66,14902,ParMerNE,Park St & Merz Ave,,43.063207,-76.138395,
82070,82070,66,11301,LodGreSW,Lodi St & Green St,,43.055204,-76.138346,
80248,80248,66,9928,IrvVanNW,Irving Ave & Van Buren St,,43.037809,-76.138287,
83373,83373,66,7760,VAHospLM,Veterans Hospital,,43.038337,-76.138274,
80147,80147,66,6253,CotEdlSW,Court St & Darlington Rd E,,43.082814,-76.138253,
80277,80277,66,17415,IrvGarLM,Irving Ave Parking Garage,,43.03686,-76.138227,
82113,82113,66,13211,HunHarSW,Huntley St & Harding St,,43.077863,-76.138187,
80353,80353,66,9155,IrvEraNW,Irving Ave & E Raynor Ave,,43.035938,-76.13813,
80639,80639,66,11197,LodGreNE,Lodi St & Green St,,43.055132,-76.138112,
82877,82877,66,5990,EcoBdaSE,E.Colvin St & Benedict Ave,,43.026413,-76.138108,
85022,85022,66,9376,MalWriSW,Malden Rd & Wright Ave,,43.10457,-76.138108,
79541,79541,66,5989,EcoBdaNE,E.Colvin St & Benedict Ave,,43.02643,-76.138059,
81325,81325,66,9402,CotDarNE,Court St & Darlington Rd E,,43.08302,-76.138043,
80758,80758,66,1660,IrvUnsNW,Irving Ave & University Pl,,43.039537,-76.138038,
83424,83424,66,9576,SimIrvSE,Sims Dr & Irving Ave,,43.035821,-76.138031,
80757,80757,66,1661,IrvUnsSE,Irving Ave & University Pl,,43.039349,-76.138014,
81199,81199,66,6372,GrdWffSW,Grant Blvd & Woodruff Ave,,43.072312,-76.137974,
83381,83381,66,6747,HarIrvSW,Harrison St & Irving Ave,,43.044219,-76.137956,
85807,85807,66,11897,R11 E30,Route 11,,42.944389,-76.137954,
85030,85030,66,2149,EgeIrvSW,E.Genesee St & Irving Ave,,43.046967,-76.137903,
80987,80987,66,1646,IrvCihLM,Irving Ave & Crouse Hospital,,43.041757,-76.137899,
81017,81017,66,8580,HutHadNE,Huntley St & Harding St,,43.077925,-76.137866,
84566,84566,66,5445,IrvEadNW,Irving Ave & E.Adams St,,43.043511,-76.137859,
80788,80788,66,331,EfaIrvSW,E.Fayette St & Irving Ave,,43.048489,-76.137851,
80789,80789,66,330,EfaIrvNW,E.Fayette St & Irving Ave,,43.048525,-76.137826,
80355,80355,66,9157,IrvEadSE,Irving Ave & E Adams St,,43.04258,-76.137811,
81879,81879,66,12670,IrvMadNW,Irving Ave & Madison St,,43.045499,-76.137806,
80821,80821,66,9441,SyrStaLM,Syracuse Stage,,43.046466,-76.137793,
83383,83383,66,6749,IrvHarSE,Irving Ave & Harrison St,,43.044138,-76.137772,
80045,80045,66,9566,IrvMadSE,Irving Ave & Madison St,,43.045293,-76.137757,
81644,81644,66,9364,MatWriNE,Malden Rd & Wright Ave,,43.10465,-76.137725,
84436,84436,66,10092,WvlIrvNE,Waverly Ave & Irving Ave,,43.040593,-76.137715,
80790,80790,66,333,IrvEfaSE,Irving Ave & E.Fayette St,,43.048417,-76.137703,
81570,81570,66,10203,ArcStaEX,Syracuse Stage,,43.046806,-76.137656,
83075,83075,66,14582,SyrStaEX,Syracuse Stage on Irving Ave,,43.046806,-76.137656,
81666,81666,66,2151,EgeIrvNE,E.Genesee St & Irving Ave,,43.046994,-76.137607,
79545,79545,66,5986,EcoMraSW,E.Colvin St & Moore Ave,,43.02634,-76.137393,
82000,82000,66,11683,EriCroSW,Erie Blvd. & N. Crouse Ave.,,43.050727,-76.137304,
80070,80070,66,9388,EmyWriNE,E Molloy Rd & Wright Ave,,43.098212,-76.137216,
85502,85502,66,14901,ParWtwNE,Park St & Whitwell Dr,,43.063251,-76.137149,
82071,82071,66,11302,LodGerSW,Lodi St & Gertrude St,,43.05454,-76.137126,
85674,85674,66,4911,EseMywNE,E.Seneca Tpke & Maywood Dr,E SENECA TPKE & MAYWOOD DR,43.001337,-76.13705,
79546,79546,66,5985,EcoMraNE,E.Colvin St & Moore Ave,,43.026349,-76.13701,
85408,85408,66,17848,ThuBriSE,Thurber St & E Brighton Ave,,43.017853,-76.13695,
82172,82172,66,9231,CttTlbSX,Chestnut St & Tolbert Dr,,43.136049,-76.136946,
80018,80018,66,6754,HarScrNW,Harrison St & S.Crouse Ave,,43.044254,-76.13692,
85021,85021,66,9377,MatBreSW,Malden Rd & Breman Ave,,43.104623,-76.136885,
80640,80640,66,11196,LodGerNE,Lodi St & Gertrude St,,43.054468,-76.136879,
80745,80745,66,10102,WavCroSW,Waverly Ave & S Crouse Ave,,43.040538,-76.136815,
84832,84832,66,1237,GrdOakSW,Grant Blvd & Oak St,,43.072347,-76.136789,
80046,80046,66,9567,MadCroSW,Madison St & S Crouse Ave,,43.045364,-76.136782,
84779,84779,66,9356,EmyMefSW,E Molloy Rd & Medford Rd,,43.098167,-76.136747,
84370,84370,66,346,EfaScrSW,E.Fayette St & S.Crouse Ave,,43.048479,-76.13674,
82114,82114,66,13212,HunDarSW,Huntley St & Darlington Rd,,43.077889,-76.136718,
79901,79901,66,10371,MaiPleNW,S Main St & Pleasant Ave,,43.126854,-76.136689,
81667,81667,66,2153,EgeScuSW,E.Genesee St & S.Crouse Ave,,43.046859,-76.136681,
80744,80744,66,10103,ScrUniNW,S Crouse Ave & University Place,,43.039526,-76.136644,
82161,82161,66,8258,ScrWavSE,S Crouse Av & Waverly Av,,43.040457,-76.136642,
85263,85263,66,13207,OakGraSE,Oak St & Grant Blvd,,43.072275,-76.136641,
82349,82349,66,8259,ScrMstSE,S Crouse Av & Marshall St,,43.041541,-76.136628,
82668,82668,66,5088,JamFTILM,James St & Farmers & Traders Ins Co,,43.058157,-76.136626,
81478,81478,66,14465,ScrUniNE,S Crouse Ave & University Pl,,43.039652,-76.136619,
80586,80586,66,10319,MaiPleSE,S Main St & Pleasant Ave,,43.126782,-76.136615,
83755,83755,66,6853,ScrEadSE,S.Crouse Ave & E.Adams St,,43.042579,-76.136602,
81198,81198,66,6378,OakMenNE,Oak St & Mertens Ave,,43.071254,-76.136568,
82107,82107,66,1875,MatBedNE,Malden Rd & Breman Ave,,43.104712,-76.136564,
84827,84827,66,16278,McCMnrLM,McCarthy Manor,,43.044907,-76.136561,
83433,83433,66,11801,R11KenNW,Route 11 & Kennedy Rd Spur,,42.957573,-76.136541,
84987,84987,66,11485,DarHunSE,Darlington Rd & Huntley St,,43.077879,-76.136533,
81819,81819,66,7790,ScrEbeNW,S.Crouse Ave & Erie Blvd E,ERIE BLVD E & S CROUSE AVE,43.050887,-76.136527,
84918,84918,66,11900,R11KenSE,Route 11 & Kennedy Rd Spur,,42.957447,-76.136492,
82678,82678,66,5339,SmaPlnNE,S.Main St & Pleasant Ave,,43.126934,-76.136491,
85240,85240,66,6382,OakScvNE,Oak St & Scoville Ave,,43.069508,-76.136472,
83611,83611,66,8307,DarBshNW,Darlington Rd & Berkshire Av,,43.075954,-76.136462,
84238,84238,66,8103,NcrBunNW,N.Crouse Ave & Burnet Ave,,43.052275,-76.13645,
83382,83382,66,6741,ScrEbeSE,S.Crouse Ave & Erie Blvd E,,43.050663,-76.136428,
82482,82482,66,8578,DarBdrSE,Darlington Rd & Bender St,,43.076384,-76.136424,
81664,81664,66,2155,EgeScuNE,E.Genesee St & S.Crouse Ave,,43.046894,-76.13641,
83618,83618,66,8308,DarLstNW,Darlington Rd & Listman Av,,43.074844,-76.136402,
85239,85239,66,6386,OakElnNE,Oak St & Elsner St,,43.068604,-76.1364,
80093,80093,66,8059,NcrBunNE,N.Crouse Ave & Burnet Ave,,43.052257,-76.136389,
83280,83280,66,6249,CotRodSW,Court St & Roxford Rd S,,43.083752,-76.136375,
83379,83379,66,6745,NcrHeySE,N.Crouse Ave & Hawley Ave,,43.053161,-76.136363,
82481,82481,66,8577,DarLstSE,Darlington Rd & Listman Ave,,43.074683,-76.136328,
84368,84368,66,344,EfaScrNE,E.Fayette St & S.Crouse Ave,,43.048523,-76.136308,
85232,85232,66,10804,OakRugSE,Oak St & Rugby Rd,,43.066885,-76.136304,
82293,82293,66,6608,OakRugNE,Oak St & Rugby Rd,,43.067064,-76.136291,
82991,82991,66,17639,ParOakSW,Park St & Oak St,,43.063259,-76.136285,
83467,83467,66,1100,DarGrdNW,Darlington Rd & Grant Blvd,,43.072499,-76.136257,
85780,85780,66,10721,OakSidNW,Oak St & Sidney St,,43.065676,-76.136256,
85781,85781,66,10720,RugOakNE,Rugby Rd & Oak St,,43.066966,-76.136242,
83380,83380,66,6744,HeyNcrNE,Hawley Ave & N.Crouse Ave,,43.053277,-76.136227,
80916,80916,66,8379,Ebr474WX,474 E Brighton Ave,,43.015113,-76.136214,
85783,85783,66,10722,OakFarNW,Oak St & Farmer St,,43.064414,-76.136196,
81710,81710,66,1229,OakSidSE,Oak St & Sidney St,,43.065533,-76.136182,
83495,83495,66,11783,LorGleSW,Lorretto Drive & Glen Ave,,43.008892,-76.136138,
85782,85782,66,10723,OakParNW,Oak St & Park St,,43.063349,-76.136136,
82290,82290,66,6603,OakFrmNE,Oak St & Farmer St,,43.064459,-76.136135,
81306,81306,66,10803,OakFarSE,Oak St & Farmer St,,43.064298,-76.136123,
81324,81324,66,9403,CotRodNE,Court St & Roxford Rd N,,43.083913,-76.136103,
83496,83496,66,11788,LorGleSE,Loretto Driveway & E Glen Ave,,43.008999,-76.136101,
85237,85237,66,10802,OakParSE,Oak St & Park St,,43.063205,-76.13605,
80657,80657,66,1099,GrdDarNE,Grant Blvd & Darlington Rd,,43.072427,-76.136048,
85777,85777,66,10724,OakJasNW,Oak St & Jasper St,,43.062435,-76.136039,
85776,85776,66,10725,OakDouNW,Oak St & Douglas St,,43.06214,-76.136015,
81899,81899,66,1854,EmyBedSW,E.Molloy Rd & Breman Ave,,43.098265,-76.135994,
82886,82886,66,14900,OakJasSE,Oak St & Jasper St,,43.062292,-76.135978,
80326,80326,66,6522,OakJapNE,Oak St & Jasper St,,43.062444,-76.135965,
85452,85452,66,6678,JamCCBLM,James St & CCBI,,43.058559,-76.135959,
85779,85779,66,10726,OakHigNW,Oak St & Highland Ave,,43.06086,-76.135918,
82643,82643,66,16265,RogAptLM,Rogers Apts,,43.229559,-76.135868,
85236,85236,66,10800,OakHigSE,Oak St & Highland Ave,,43.060734,-76.135832,
84724,84724,66,50,LorettLM,Loretto Rest,,43.005051,-76.135737,
82908,82908,66,17389,EcoJamSW,E Colvin St & Jamesville Ave,,43.026187,-76.135727,
84323,84323,66,1636,EcoJavSW,E.Colvin St & Jamesville Ave,,43.026196,-76.135727,
85015,85015,66,9378,MatPyaSW,Malden Rd & Plymouth Ave,,43.104684,-76.135724,
80264,80264,66,6082,ThuStvNE,Thurber St & Stevens Pl,,43.018112,-76.135679,
81890,81890,66,16305,VncAptLM,Vincent Apartments,,43.020395,-76.135663,
81145,81145,66,8392,Jav238WX,Jamesville Av & 238 Jamesville Av,,43.025336,-76.135568,
80988,80988,66,1640,JavEcoSE,Jamesville Ave & E.Colvin St,,43.026133,-76.135543,
84478,84478,66,8388,Jav239EX,Jamesville Av & 239 Jamesville Av,,43.025309,-76.135507,
82474,82474,66,11082,BriIvyNW,E Brighton Ave & Ivy Ridge Rd,E BRIGHTON AVE,43.013824,-76.135476,
81647,81647,66,9363,MatPyaNE,Malden Rd & Plymouth Ave,,43.104747,-76.13544,
84324,84324,66,1639,EcoJavNE,E.Colvin St & Jamesville Ave,,43.026213,-76.135431,
85233,85233,66,10805,RugHelSW,Rugby Rd & Helen St,,43.066938,-76.135353,
80913,80913,66,8370,EbrIvySE,E Brighton Av & Ivy Ridge Rd,,43.01368,-76.135341,
82914,82914,66,10719,RugHelNE,Rugby Rd & Helen St,,43.066974,-76.135131,
85610,85610,66,17861,HawLodNW,Hawley Ave & Lodi St,,43.053267,-76.135067,
84006,84006,66,447,JamOakNW,James St & Oak St,JAMES ST & OAK ST,43.059024,-76.134983,
82072,82072,66,11304,LodHawSW,Lodi St & Hawley Ave,,43.05341,-76.13498,
84237,84237,66,8101,HeyLodSW,Hawley Ave & Lodi St,,43.053294,-76.134919,
80266,80266,66,6080,ThuIvySW,Thurber St & Ivy Ridge Rd,,43.01821,-76.134889,
85448,85448,66,6671,GrdKwdNE,Grant Blvd & Kenwick Dr,,43.072515,-76.134863,
80065,80065,66,9387,EmyPyaNE,E Molloy Rd & Plymouth Ave,,43.098318,-76.134845,
85401,85401,66,18017,LngManLM,Long Manor Apartments,,43.22929,-76.134842,
81757,81757,66,5938,SmaPacEW,S.Main St & Palace Ct,,43.128437,-76.134808,
82477,82477,66,11084,BriBalNW,E Brighton Ave & Ball Cir,E BRIGHTON AVE & BALL CIR,43.012722,-76.1348,
85924,85924,66,12552,WavUniSW,Waverly Ave & University Ave,,43.040528,-76.134791,
84563,84563,66,5448,UnsUnvNX,University Pl & University Ave,,43.039444,-76.134744,
81750,81750,66,5936,SmaPacNW,S.Main St & Palace Ct,,43.128634,-76.134722,
83254,83254,66,5450,UnsUnvSW,University Pl & University Ave,,43.039382,-76.134707,
83024,83024,66,10366,R11MudNW,Route 11 & Mud Mill Rd,,43.21729,-76.1347,
82342,82342,66,14916,OakJamNE,Oak St & James St,,43.059408,-76.134699,
84531,84531,66,14899,JamOakSW,James St & Oak St,,43.059131,-76.134675,
83286,83286,66,6246,CotWnrSX,Court St & Wayland Rd,,43.084145,-76.134671,
80604,80604,66,10578,BriBalSE,E Brighton Ave & Ball Cir,,43.012588,-76.134664,
81044,81044,66,14556,JamOakSW,James St & Oak St,,43.05897,-76.134662,
84000,84000,66,449,OakJamNW,Oak St & James St,,43.059256,-76.134625,
81054,81054,66,10114,ForSimSE,Forestry Dr & Sims Dr,,43.035425,-76.134602,
82606,82606,66,9568,MadUniSW,Madison St & University Ave,,43.045344,-76.134598,
84778,84778,66,9357,EmyPyaSW,E Molloy Rd & Plymouth Ave S,,43.098264,-76.134586,
82602,82602,66,6679,GrdDewSW,Grant Blvd & Dewitt St,,43.072488,-76.134579,
80915,80915,66,8378,JavMsjWX,Jamesville Av & Mount St James,,43.02316,-76.13456,
85407,85407,66,18018,UniAdaSW,University Ave & E Adams St,UNIVERSITY AVE & E ADAMS ST,43.042533,-76.134516,
84378,84378,66,12709,UniMarSW,University Ave & Marshall St,UNIVERSITY AVE & MARSHALL ST,43.041521,-76.134493,
85993,85993,66,5636,BrrMudSE,Brewerton Rd & Mud Mill Rd,,43.216878,-76.134491,
85014,85014,66,9379,MatBsnSW,Malden Rd & Boston Rd,,43.104737,-76.134489,
84728,84728,66,9992,SimForNW,Sims Dr & Forestry Dr,,43.035496,-76.134479,
79999,79999,66,345,EfaUnvSW,E.Fayette St & University Ave,,43.04845,-76.13447,
81665,81665,66,2157,EgeUnvSW,E.Genesee St & University Ave,,43.046857,-76.134423,
84009,84009,66,444,JamOakSE,James St & Oak St,,43.059256,-76.134403,
85937,85937,66,8004,ArcGymEX,Archbold Gymnasium,,43.036167,-76.134391,
82607,82607,66,9569,UniHarNW,University Ave & Harrison St,,43.044305,-76.13439,
83287,83287,66,6247,CotWnrNE,Court St & Wayland Rd,,43.08418,-76.134387,
80286,80286,66,9547,ArcGymLM,Archbold Gymnasium,,43.036373,-76.134379,
