objectid,ntm_stop_i,ntm_feed_i,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
83748,83748,66,869,GenLryNE,Genesee St & Leroy St,,43.03909400000,-76.30593000000
83463,83463,66,2897,IdlChwNX,Idlewood Blvd & Cheerwood Dr,,43.13234000000,-76.30565200000
80100,80100,66,2888,IdlBirSW,Idlewood Blvd & Birchwood Blvd,,43.13231300000,-76.30492300000
83423,83423,66,929,HowMunSX,Howlett Hill Rd & Munro Rd,,43.01359900000,-76.30468800000
80098,80098,66,2887,IdlBirNE,Idlewood Blvd & Birchwood Blvd,,43.13238500000,-76.30441600000
80049,80049,66,930,HowMunNE,Howlett Hill Rd & Munro Rd,,43.01366200000,-76.30431800000
80613,80613,66,875,GenBinSW,Genesee St & Bingham Pl,,43.03912200000,-76.30425200000
84550,84550,66,2877,IdlCewSX,Idlewood Blvd & Cedarwood Blvd,,43.13334400000,-76.30231700000
84551,84551,66,2875,IdlCewNE,Idlewood Blvd & Cedarwood Blvd,,43.13353200000,-76.30208200000
84547,84547,66,2873,SfbIdlNW,State Fair Blvd & Idlewood Blvd,,43.13429400000,-76.30140300000
84549,84549,66,2870,IdlSfbSE,Idlewood Blvd & State Fair Blvd,,43.13388200000,-76.30134100000
84548,84548,66,2871,SfbIdlEX,State Fair Blvd & Idlewood Blvd,,43.13417700000,-76.30121800000
83751,83751,66,861,WgeSrwNE,W.Genesee St & Sherwood Ave,,43.03942800000,-76.30082200000
81234,81234,66,2868,SfbVilNW,State Fair Blvd & Village Blvd S,,43.13302300000,-76.29999300000
81230,81230,66,2860,SfbVilEX,State Fair Blvd & Village Blvd S,,43.13271900000,-76.29959800000
84810,84810,66,2857,SfbObrNW,State Fair Blvd & Obrien Rd,,43.13148400000,-76.29827500000
84809,84809,66,2855,SfbObrEX,State Fair Blvd & Obrien Rd,,43.13134000000,-76.29806500000
80397,80397,66,858,WgeMunSW,W.Genesee St & Munro Dr,,43.04009200000,-76.29682500000
80392,80392,66,855,WgeWinSW,W.Genesee St & Windcrest Dr,,43.03977000000,-76.29555400000
80391,80391,66,854,WgeWinNX,W.Genesee St & Windcrest Dr,,43.03980600000,-76.29528300000
84807,84807,66,2850,SfbVneWX,State Fair Blvd & Van Ness Rd,,43.12815400000,-76.29465300000
80762,80762,66,2826,SfbVneSE,State Fair Blvd & Van Ness Rd,,43.12802000000,-76.29446700000
80394,80394,66,850,WgeRebSW,W.Genesee St & Rebhahn Dr,,43.03990500000,-76.29304900000
83538,83538,66,847,WgeRebNX,Medical Center West 5700 W Genesee St,,43.03996800000,-76.29285200000
83541,83541,66,843,WgeSylSX,W.Genesee St & Sylvan Way,,43.04002200000,-76.29170500000
83430,83430,66,927,HowNetSW,Howlett Hill Rd & NE Townline Rd,,43.01425800000,-76.29086200000
83429,83429,66,926,HowNetNX,Howlett Hill Rd & NE Townline Rd,,43.01435700000,-76.29043000000
83540,83540,66,844,WgeWedSW,W.Genesee St & Weather Ridge Dr,,43.04013900000,-76.29029800000
83443,83443,66,789,WgeWedNX,W.Genesee St & Weather Ridge Dr,,43.04021100000,-76.28992800000
84039,84039,66,848,WgeBarS2,W.Genesee St & Barclay Rd,,43.04024700000,-76.28911400000
84327,84327,66,2817,SfbWkrNW,State Fair Blvd & Walker Blvd,,43.12323200000,-76.28902800000
80764,80764,66,2820,SfbHedSE,State Fair Blvd & Henderson Blvd,,43.12262300000,-76.28822500000
80993,80993,66,2809,SfbJonSE,State Fair Blvd & Jones Rd,,43.12135200000,-76.28671700000
80994,80994,66,2807,SfbJonNX,State Fair Blvd & Jones Rd,,43.12088700000,-76.28608700000
80170,80170,66,836,WgeBarS1,W.Genesee St & Barclay Rd,,43.04048900000,-76.28607800000
84617,84617,66,16956,WgeBarN1,W Genesee St & Barclay Rd,,43.04054300000,-76.28588100000
83427,83427,66,922,HowCitSW,Howlett Hill Rd & City View Dr,,43.01591600000,-76.28516400000
83425,83425,66,920,HowCitNX,Howlett Hill Rd & City View Dr,,43.01598800000,-76.28490500000
83426,83426,66,921,HowAitSW,Howlett Hill Rd & Aitchison Rd,,43.01599700000,-76.28315400000
80288,80288,66,916,HowAitNX,Howlett Hill Rd & Aitchison Rd,,43.01606000000,-76.28293200000
83543,83543,66,841,WgeTadSW,W.Genesee St & Tadsworth Cir,,43.04070500000,-76.28248800000
81697,81697,66,2793,SfbEvnSX,State Fair Blvd & Evans Dr,,43.11890000000,-76.28240400000
83544,83544,66,840,WgeWiwNE,W.Genesee St & Winding Way,,43.04076800000,-76.28225300000
81695,81695,66,2798,SfbEvnNE,State Fair Blvd & Evans Dr,,43.11887300000,-76.28223100000
80169,80169,66,831,WgeCamSW,W.Genesee St & Camillus Dr,,43.04076800000,-76.28129100000
83306,83306,66,824,WgePooNE,W.Genesee St & Pool Rd,,43.04086700000,-76.27998300000
83308,83308,66,823,WgeShaSE,W.Genesee St & Sharon Ln,,43.04083100000,-76.27977300000
81747,81747,66,9303,SfbPrpSE,State Fair Blvd & Primrose Path,,43.11736100000,-76.27825300000
81557,81557,66,9283,SfbPrpNX,State Fair Blvd & Primrose Path,,43.11737900000,-76.27824100000
80287,80287,66,917,HowBeeSW,Howlett Hill Rd & Beef St,,43.01618600000,-76.27804700000
80285,80285,66,915,HowYouNE,Howlett Hill Rd & Youth Center Rd,,43.01623100000,-76.27777600000
81438,81438,66,3229,Rt5MadWX,State Route 57 & Maider Rd,,43.20099200000,-76.27767300000
83143,83143,66,16224,R57MaiSE,Route 57 & Maider Rd,,43.20088500000,-76.27757400000
79943,79943,66,816,WgeKnoSX,W.Genesee St & Knowell Rd,,43.04093900000,-76.27726900000
79938,79938,66,818,WgeKnoNE,W.Genesee St & Knowell Rd,,43.04099300000,-76.27699700000
81076,81076,66,2783,SfbDsySW,State Fair Blvd & Daisy Dr,,43.11684200000,-76.27694400000
81558,81558,66,9282,SfbMnnNE,State Fair Blvd & Mann Dr,,43.11684200000,-76.27686900000
84540,84540,66,3239,Rt5VerNW,State Route 57 & Verplank Rd,,43.19438400000,-76.27645800000
84536,84536,66,3237,Rt5VerSE,State Route 57 & Verplank Rd,,43.19411500000,-76.27634600000
80811,80811,66,16193,R57GasSW,State Route 57 & Gaskin Rd,,43.19176100000,-76.27484900000
79942,79942,66,815,WgeKasSW,W.Genesee St & Kasson Rd,,43.04104700000,-76.27467700000
79939,79939,66,810,WgeKasNX,W.Genesee St & Kasson Rd,,43.04111000000,-76.27440600000
83655,83655,66,904,KasOarNW,Kasson Rd & Oakridge Dr,,43.03507600000,-76.27404600000
84629,84629,66,900,KasParSE,Kasson Rd & Patridgeberry Dr,,43.03522800000,-76.27398400000
83653,83653,66,906,KasCopEX,Kasson Rd & Corporal Welch Rd,,43.02764600000,-76.27389500000
83654,83654,66,907,KasCopNW,Kasson Rd & Corporal Welch Rd,,43.02785200000,-76.27388300000
85503,85503,66,899,KasCarWX,Kasson Rd & Carol Dr,,43.03210400000,-76.27379800000
83985,83985,66,914,KasCarSE,Kasson Rd & Carol Dr,,43.03189800000,-76.27371100000
80359,80359,66,2760,SfbFrlNW,State Fair Blvd & Farrell Rd,,43.11541000000,-76.27304000000
79589,79589,66,17823,WgeCcdSW,W.Genesee St & Entrance to Camillus Commons,,43.04113700000,-76.27272800000
80356,80356,66,2768,SfbFrlSW,State Fair Blvd & Farrell Rd,,43.11519600000,-76.27258200000
85888,85888,66,3761,CamComLM,Camillus Commons,,43.03860400000,-76.27117200000
84355,84355,66,14616,CamPNRLM,Camillus Commons Park-N-Ride,,43.03967800000,-76.27103700000
80289,80289,66,911,HowKasSW,Howlett Hill Rd & Kasson Rd,,43.01598200000,-76.27022700000
83659,83659,66,909,KasHowNW,Kasson Rd & Howlett Hill Rd,,43.01613400000,-76.27011600000
80290,80290,66,912,HowKasNE,Howlett Hill Rd & Kasson Rd,,43.01602700000,-76.26975800000
79934,79934,66,8865,WgeVaiS2,W Genesee & Vanida Dr,,43.04126300000,-76.26912500000
81374,81374,66,806,WgeVaiNE,W.Genesee St & Vanida Dr,,43.04132600000,-76.26869300000
80798,80798,66,16194,R57LinNW,Route 57 & Linda Ln,,43.18545800000,-76.26786000000
82664,82664,66,16222,R57LinEX,Route 57 & Linda Ln,,43.18528800000,-76.26761300000
83065,83065,66,801,WgeHenSX,W.Genesee St & Henry Beach Dr,,43.04133500000,-76.26738500000
79941,79941,66,812,WgeHenNE,W.Genesee St & Henry Beach Dr,,43.04138000000,-76.26712600000
83067,83067,66,807,WgeHinSX,W.Genesee St & Hinsdale Rd,,43.04142500000,-76.26539900000
84710,84710,66,8638,MioHinNE,Milton Ave & Hinsdale,,43.05243600000,-76.26537700000
83062,83062,66,809,WgeHinNE,W.Genesee St & Hinsdale Rd,,43.04147900000,-76.26511500000
80293,80293,66,797,WgeClaSW,W.Genesee St & Clark Ln,,43.04147000000,-76.26368300000
80063,80063,66,796,WgeClaNX,W.Genesee St & Clark Ln,,43.04153300000,-76.26342400000
81127,81127,66,7586,EOL374S,Elm Hill Plaza,,43.05263400000,-76.26278500000
82475,82475,66,17878,MioDepNE,Milton Ave & Home Depot Entrance,,43.05239200000,-76.26260000000
80066,80066,66,793,WgeStnSW,W.Genesee St & Stonehedge Rd,,43.04153300000,-76.26253600000
82468,82468,66,17877,Mio3711S,Milton Ave & 3711 Milton Ave,,43.05233800000,-76.26152600000
83064,83064,66,802,WgeDunSX,W.Genesee St & Dunning Dr,,43.04159600000,-76.26115400000
83140,83140,66,16221,R31R57NE,Route 31 & Route 57,,43.18031900000,-76.26108300000
82383,82383,66,16215,OsgR31SE,Oswego Rd & Route 31,,43.18017600000,-76.26107100000
83063,83063,66,803,WgeDunNE,W.Genesee St & Dunning Dr,,43.04166700000,-76.26089500000
81465,81465,66,17997,R57R31SW,Route 57 & Route 31,OSWEGO RD & CARLING RD,43.17970100000,-76.26045300000
85915,85915,66,17028,PsyGasNW,Pansy Dr & Gaskin Rd,,43.16978900000,-76.25947400000
83099,83099,66,8708,SnwPsyNE,Snowdrop Rd & Pansy Dr,,43.17076500000,-76.25938800000
85418,85418,66,8651,MioQueSN,Milton Ave & Queens Way,,43.05229400000,-76.25937900000
82407,82407,66,8656,MioQueNX,Milton Ave & Queens Way,,43.05233900000,-76.25902100000
80067,80067,66,792,WgeBraSW,W.Genesee St & Bramley Dr,,43.04171200000,-76.25882200000
83442,83442,66,788,WgeMasNE,W.Genesee St & Mansfield Dr,,43.04180200000,-76.25800800000
83073,83073,66,18000,OSW8410,8410 Oswego Rd,8410 OSWEGO RD,43.17838500000,-76.25734900000
83769,83769,66,14481,MilOakSW,Milton Ave & Oak Crest Courtyard,,43.05226700000,-76.25723200000
82406,82406,66,8655,MioOaENX,Milton Ave & Oak Crest Courtyard,,43.05230300000,-76.25696000000
83096,83096,66,8707,SnwBtcNE,Snowdrop Rd & Buttercup Ln,,43.17094400000,-76.25614900000
85419,85419,66,8653,MioGoWSN,Milton Ave & Gordon Pkwy,,43.05223200000,-76.25566400000
79748,79748,66,8710,GasHnlSW,Gaskin Rd & Henley Ct,,43.16987900000,-76.25561700000
79745,79745,66,14474,MioGoWNE,Milton Ave & Gordon Pkwy,,43.05227600000,-76.25541800000
82652,82652,66,17246,VavDwiSE,Van Vleck Rd & Dwight Park Dr,,43.11013900000,-76.25532600000
82651,82651,66,17247,DwiVavNE,Dwight Park Rd & Van Vleck Rd,,43.11034500000,-76.25528900000
79876,79876,66,8685,WgeRowSX,W. Genesee & Rowena Dr.,,43.04199900000,-76.25525600000
79749,79749,66,8711,GasHlhSW,Gaskin Rd  & Hialeah Ct,,43.16994100000,-76.25439300000
84018,84018,66,8697,WgeWwaSW,West Genesee St. & Walnut West Apts,,43.04227700000,-76.25410800000
85559,85559,66,10044,Dwight4,Dwight Park,,43.11223400000,-76.25389300000
81491,81491,66,8706,SnwCarNE,Snowdrop Rd & Carnation Dr,,43.17106100000,-76.25326800000
79873,79873,66,8684,4914Wge,4914 W Genesee St,,43.04263500000,-76.25323200000
82661,82661,66,10045,Dwight5,Dwight Park,,43.11100800000,-76.25316400000
84618,84618,66,17131,DwiDwiNW,Dwight Pk Circle & Dwight Pk Dr,,43.11130300000,-76.25316400000
84013,84013,66,8698,WgeFgaSE,W. Genesee & Fairmount Garden Apts,,43.04259900000,-76.25315800000
83107,83107,66,16201,OswMenNW,Oswego Rd & Mendenhall Dr,,43.17646900000,-76.25279900000
83753,83753,66,2752,SfbLksEX,State Fair Blvd & Lakeside Rd,,43.10531300000,-76.25275600000
83397,83397,66,7929,KelCorSW,Howlett Hill Rd & Cedarvale Rd,,43.01510700000,-76.25261300000
82659,82659,66,10043,Dwight3,Dwight Park,,43.11299500000,-76.25218900000
84994,84994,66,12685,MilGoESW,Milton Ave & Gordon Pky,,43.05216900000,-76.25217200000
83924,83924,66,7932,KelCorNE,Howlett Hill Rd & Cedarvale Rd,,43.01506200000,-76.25214500000
82576,82576,66,1902,GasRamSW,Gaskin Rd & Ramsgate Ct,,43.17002200000,-76.25206900000
84676,84676,66,8636,MioGoENE,Milton Ave & Gordon Pkwy,,43.05221400000,-76.25186300000
81843,81843,66,17890,SfbLakWX,State Fair Blvd & Lakewood Pines Trl,,43.10415000000,-76.25183000000
83341,83341,66,17978,R31WilSX,Route 31 & Willow Stream,STATE ROUTE 31 & MARCH RD,43.18306000000,-76.25179800000
83340,83340,66,17979,R31WilNX,Route 31 & Willow Stream,STATE ROUTE 31 & MARCH RD,43.18314000000,-76.25171200000
84974,84974,66,17882,SfbLakNE,State Fair Blvd & Lakewood Pines Trl,,43.10410500000,-76.25170600000
80023,80023,66,16214,OsgCanSE,Oswego Rd & Canvasback Dr,,43.17590500000,-76.25143900000
85380,85380,66,776,WgeYorSX,W.Genesee St & Yorkshire Blvd,,43.04325200000,-76.25138200000
83464,83464,66,783,WgeYorNE,W.Genesee St & Yorkshire Blvd,,43.04338700000,-76.25117200000
83208,83208,66,4778,MioMaeSW,Milton Ave & Male Ave,,43.05215100000,-76.25095000000
83110,83110,66,16203,OswAngNW,Oswego Rd & Anguilla Dr,,43.17560100000,-76.25085800000
82658,82658,66,10042,Dwight2,Dwight Park,,43.11232400000,-76.25084200000
82334,82334,66,4777,MioMaeNX,Milton Ave & Male Ave,,43.05220500000,-76.25067900000
85382,85382,66,779,WgeWheSW,W.Genesee St & Whedon Rd,,43.04373600000,-76.25011100000
85383,85383,66,778,WgePatNE,W.Genesee St & Patterson Ave,,43.04392400000,-76.24972800000
82335,82335,66,4775,MioDoaSW,Milton Ave & Dora Ave,,43.05214200000,-76.24948200000
85443,85443,66,2750,SfbMoeNW,State Fair Blvd & Mohegan St,,43.10116800000,-76.24938400000
83205,83205,66,4772,MioDoaNX,Milton Ave & Dora Ave,,43.05219600000,-76.24919800000
82230,82230,66,767,WgeTunSX,W.Genesee St & Turner Ave,,43.04421000000,-76.24886400000
85379,85379,66,774,WgeTunNE,W.Genesee St & Turner Ave,,43.04437200000,-76.24858100000
83016,83016,66,2736,SfbSaoSE,State Fair Blvd & Sharon Rd,,43.10021000000,-76.24849500000
83080,83080,66,17994,R31HomNW,Home Depot Plaza Route 31,STATE ROUTE 31,43.18429500000,-76.24801500000
84993,84993,66,12684,MilMakSW,Milton Ave & Makay Ave,,43.05212400000,-76.24801300000
79744,79744,66,14475,MioMacNE,Milton Ave & Mackay Ave,,43.05216900000,-76.24772900000
83260,83260,66,2718,SfbBchNW,State Fair Blvd & Beach Rd,,43.09919900000,-76.24771700000
83081,83081,66,17993,R31LowSE,Lowe's Plaza Route 31,STATE ROUTE 31,43.18424200000,-76.24757000000
83259,83259,66,2716,SfbBchSE,State Fair Blvd & Beach Rd,,43.09888500000,-76.24739600000
85381,85381,66,770,WgeMaeNE,W.Genesee St & Male Ave,,43.04482800000,-76.24737100000
82231,82231,66,765,WgeBevSW,W.Genesee St & Beverly Dr,,43.04506100000,-76.24661900000
83256,83256,66,2713,SfbOscNW,State Fair Blvd & Osceola Rd,,43.09760500000,-76.24639600000
82226,82226,66,769,WgeMacNE,W.Genesee St & Mackay Ave,,43.04521300000,-76.24633500000
84971,84971,66,17881,SfbOscEX,State Fair Blvd & Osceola Rd,,43.09747100000,-76.24619800000
80104,80104,66,4763,MioSctSW,Milton Ave & Scott Ave,,43.05208900000,-76.24592700000
80972,80972,66,9305,SfbSnsNW,State Fair Blvd & Seneca St,,43.09681700000,-76.24572900000
83010,83010,66,4761,MioSctNX,Milton Ave & Scott Ave,,43.05214200000,-76.24565600000
80132,80132,66,2704,SfbAlhSE,State Fair Blvd & Alhan Pky,,43.09655700000,-76.24544500000
82228,82228,66,760,WgeSctSX,W.Genesee St & Scott Ave,,43.04560700000,-76.24471800000
82932,82932,66,17831,GasOswNW,Gaskin Rd & Oswego Rd,,43.17035400000,-76.24454100000
82229,82229,66,761,WgeSctNE,W.Genesee St & Scott Ave,,43.04573200000,-76.24439700000
82332,82332,66,17070,GasOswSW,Gaskin Rd & Oswego Rd,,43.17040700000,-76.24428100000
83139,83139,66,16220,R31DelNW,Route 31 & Dell Center Dr,STATE ROUTE 31 & DELL CENTER DR,43.18519100000,-76.24428000000
82911,82911,66,2697,SfbBonNW,State Fair Blvd & Bonnie Dr,,43.09492800000,-76.24418500000
82333,82333,66,17072,R31DelSX,Route 31 & Dell Center Dr,,43.18517300000,-76.24416900000
82912,82912,66,2696,SfbBonEX,State Fair Blvd & Bonnie Dr,,43.09473100000,-76.24393900000
79839,79839,66,4740,MioMelSW,Milton Ave & Melrose Ave,,43.05207100000,-76.24391600000
83092,83092,66,8703,OsgGasSX,Oswego Rd. & Gaskin,,43.17016500000,-76.24370000000
79634,79634,66,4739,MioMelNX,Milton Ave & Melrose Ave,,43.05211500000,-76.24366900000
79570,79570,66,2681,SfbWicNW,State Fair Blvd & Winchell Dr,,43.09397900000,-76.24338300000
82653,82653,66,17243,SfbWinEX,State Fair Blvd & Winchell Dr,,43.09373700000,-76.24311100000
80029,80029,66,16748,HowSteSW,Howlett Hill Rd & Stetson Cir,,43.01371900000,-76.24256100000
85181,85181,66,750,WgeMelNE,W.Genesee St & Melrose Ave,,43.04618900000,-76.24242300000
80259,80259,66,16760,HowSteNX,Howlett Hill Rd & Stetson Cir,,43.01375500000,-76.24231400000
82933,82933,66,17832,Osw8223,8223 Oswego Rd,8223 OSWEGO RD,43.16876900000,-76.24189500000
82931,82931,66,17830,Osw8222,8222 Oswego Rd,8222 OSWEGO RD,43.16871500000,-76.24182100000
80076,80076,66,1136,MioOnoSW,Milton Ave & Onondaga Rd N.,,43.05083500000,-76.24133700000
82043,82043,66,740,WgeMaoSX,W.Genesee St & Marion Ave,,43.04653800000,-76.24072000000
82044,82044,66,747,WgeMaoNW,W.Genesee St & Marion Ave,,43.04661000000,-76.24062100000
82671,82671,66,2677,SfbPlbWX,State Fair Blvd & Pleasant Beach Rd,,43.09045100000,-76.24051800000
82670,82670,66,2674,SfbPlbNE,State Fair Blvd & Pleasant Beach Rd,,43.09060300000,-76.24046900000
81669,81669,66,1950,OsgCacNW,Oswego Rd & Calder Ct,,43.16739000000,-76.24027600000
79624,79624,66,4736,MioSawNX,Milton Ave & Sawyer St,,43.05140800000,-76.24016400000
84801,84801,66,1947,OsgCacEX,Oswego Rd & Calder Ct,,43.16728200000,-76.24005400000
85180,85180,66,751,WgeHunNE,W.Genesee St & Hunt Ave,,43.04689600000,-76.23946100000
79628,79628,66,4734,MioCtsSW,Milton Ave & Cotton St,,43.05173000000,-76.23936200000
79617,79617,66,4733,MioCtsNX,Milton Ave & Cotton St,,43.05187300000,-76.23917700000
83394,83394,66,16759,HowStaNE,Howlett Hill Rd & Stagecoach Rd,,43.01314600000,-76.23898400000
85837,85837,66,736,WgeOnnSW,W.Genesee St & Onondaga Rd S,,43.04695900000,-76.23893100000
80030,80030,66,16219,R31CarNW,Route 31 & Carling Rd,STATE ROUTE 31 & CARLING RD,43.18542300000,-76.23892600000
85798,85798,66,2662,SfbMeeSE,State Fair Blvd & Maestri Dr S,,43.08858900000,-76.23887600000
80028,80028,66,16749,HowWesSW,Howlett Hill Rd & Westview Dr,,43.01303000000,-76.23881100000
85838,85838,66,739,OnoWgeNE,Onondaga Rd S & W.Genesee St,,43.04691400000,-76.23870900000
83079,83079,66,17995,R31CarSW,Route 31 & Carling Rd,STATE ROUTE 31 & CARLING RD,43.18532500000,-76.23858000000
85833,85833,66,733,WgeOndNE,W.Genesee St & Onondaga Rd N,,43.04713800000,-76.23830100000
82129,82129,66,14451,OnoChaNE,Onondaga Rd S & Chapel Dr,,43.04616200000,-76.23825200000
85800,85800,66,2660,SfbRegSE,State Fair Blvd & Regatta Row,,43.08764900000,-76.23811100000
82419,82419,66,2657,SfbArmNW,State Fair Blvd & Armstrong Rd,,43.08726400000,-76.23787600000
82412,82412,66,14450,OnoInwNE,Onondaga Rd S & Inwood Dr,,43.04515000000,-76.23763500000
83093,83093,66,8702,OsgOkeSE,Oswego Rd & O'Keefe Lane,,43.16532100000,-76.23759400000
85566,85566,66,2649,SfbLklNW,State Fair Blvd & Lakeland Ave,,43.08648500000,-76.23722200000
82748,82748,66,4731,MioJooSW,Milton Ave & Jones St,,43.05299200000,-76.23695500000
85565,85565,66,2648,SfbSnbEX,State Fiar Blvd & Snowbirds Dr,,43.08631500000,-76.23695000000
82747,82747,66,4730,MioJooNX,Milton Ave & Jones St,,43.05315400000,-76.23680700000
84057,84057,66,949,OnoEkiNE,Onondaga Rd S & E Kimberly Dr,,43.04401300000,-76.23661100000
83386,83386,66,16750,HowSheSW,Howlett Hill Rd & Sherwood Dr,,43.01243000000,-76.23618400000
84539,84539,66,5197,OnoEltNE,Onondaga Rd S & Elmtree Ln,,43.04326100000,-76.23606800000
83349,83349,66,8722,OsgSleSX,Oswego Rd & Soule Rd,,43.16379900000,-76.23571500000
85572,85572,66,2647,SfbSmeNW,State Fair Blvd & Smelkoff Rd,,43.08491800000,-76.23567900000
83078,83078,66,17996,R31RaySW,Raymour & Flanigan Plaza on Route 31,STATE ROUTE 31 & CARLING RD,43.18540500000,-76.23562500000
83348,83348,66,8721,OsgSleNE,Oswego Rd & Soule Rd,,43.16375400000,-76.23557900000
85258,85258,66,17045,R31WegNW,Wegmans Plaza on Route 31,STATE ROUTE 31 & CARLING RD,43.18557500000,-76.23540200000
84885,84885,66,9279,SfbSmkN3,State Fair Blvd & Smelkoff Dr,,43.08475700000,-76.23535800000
84541,84541,66,5191,OnoArpNE,Onondaga Rd S & Arbordale Pl,,43.04207900000,-76.23526700000
82907,82907,66,16751,HowPraSX,Howlett Hill Rd & Prairieview,,43.01213400000,-76.23472900000
82125,82125,66,14452,OnoGraEX,Onondaga Rd S & Granger Rd,,43.04120200000,-76.23463700000
83768,83768,66,14480,MilBoxSX,Milton Ave & Box Car Ln,,43.05464800000,-76.23453600000
83393,83393,66,16758,HowPraNE,Howlett Hill Rd & Prairieview Dr,,43.01216100000,-76.23453200000
79747,79747,66,14476,MilBoxNE,Milton AVe & Box Car Ln,,43.05469300000,-76.23451200000
85834,85834,66,732,WgeMytSW,W.Genesee St & Myrtis Rd,,43.04792500000,-76.23437700000
85835,85835,66,735,WgeMytNW,W.Genesee St & Myrtis Rd,,43.04797000000,-76.23437700000
81655,81655,66,8983,SlewpdSW,Soule Rd & Winterpark Dr,,43.16448800000,-76.23434300000
80318,80318,66,1114,FmfLM,Fairmount Fair,,43.04758500000,-76.23427800000
81808,81808,66,9001,SleWpdNX,Soule Rd & Winterpark Dr,,43.16466700000,-76.23417000000
